Date,Num Highs,Num Lows,Stock Price Strength
2002-11-01,7.0,8.0,46.666666666666664
2002-11-04,4.0,5.0,44.44444444444444
2002-11-05,3.0,3.0,50.0
2002-11-06,7.0,4.0,63.63636363636363
2002-11-07,4.0,5.0,44.44444444444444
2002-11-08,1.0,7.0,12.5
2002-11-11,1.0,11.0,8.333333333333332
2002-11-12,2.0,6.0,25.0
2002-11-13,3.0,6.0,33.33333333333333
2002-11-14,2.0,6.0,25.0
2002-11-15,5.0,4.0,55.55555555555556
2002-11-18,3.0,4.0,42.857142857142854
2002-11-19,3.0,3.0,50.0
2002-11-20,4.0,3.0,57.14285714285714
2002-11-21,8.0,5.0,61.53846153846154
2002-11-22,5.0,6.0,45.45454545454545
2002-11-25,3.0,6.0,33.33333333333333
2002-11-26,1.0,5.0,16.666666666666664
2002-11-27,4.0,3.0,57.14285714285714
2002-11-29,2.0,1.0,66.66666666666666
2002-12-02,4.0,2.0,66.66666666666666
2002-12-03,2.0,3.0,40.0
2002-12-04,2.0,2.0,50.0
2002-12-05,2.0,4.0,33.33333333333333
2002-12-06,2.0,3.0,40.0
2002-12-09,1.0,5.0,16.666666666666664
2002-12-10,1.0,3.0,25.0
2002-12-11,2.0,4.0,33.33333333333333
2002-12-12,2.0,6.0,25.0
2002-12-13,1.0,3.0,25.0
2002-12-16,3.0,3.0,50.0
2002-12-17,1.0,4.0,20.0
2002-12-18,2.0,6.0,25.0
2002-12-19,2.0,5.0,28.57142857142857
2002-12-20,4.0,4.0,50.0
2002-12-23,4.0,9.0,30.76923076923077
2002-12-24,2.0,9.0,18.181818181818183
2002-12-26,2.0,6.0,25.0
2002-12-27,1.0,8.0,11.11111111111111
2002-12-30,4.0,6.0,40.0
2002-12-31,3.0,6.0,33.33333333333333
2003-01-02,7.0,3.0,70.0
2003-01-03,5.0,5.0,50.0
2003-01-06,16.0,4.0,80.0
2003-01-07,5.0,5.0,50.0
2003-01-08,2.0,5.0,28.57142857142857
2003-01-09,4.0,3.0,57.14285714285714
2003-01-10,7.0,3.0,70.0
2003-01-13,4.0,2.0,66.66666666666666
2003-01-14,3.0,1.0,75.0
2003-01-15,4.0,1.0,80.0
2003-01-16,2.0,2.0,50.0
2003-01-17,4.0,5.0,44.44444444444444
2003-01-21,1.0,6.0,14.285714285714285
2003-01-22,0.0,11.0,0.0
2003-01-23,0.0,5.0,0.0
2003-01-24,0.0,13.0,0.0
2003-01-27,1.0,21.0,4.545454545454546
2003-01-28,1.0,9.0,10.0
2003-01-29,2.0,8.0,20.0
2003-01-30,1.0,15.0,6.25
2003-01-31,1.0,8.0,11.11111111111111
2003-02-03,1.0,9.0,10.0
2003-02-04,2.0,7.0,22.22222222222222
2003-02-05,1.0,14.0,6.666666666666667
2003-02-06,2.0,20.0,9.090909090909092
2003-02-07,2.0,21.0,8.695652173913043
2003-02-10,1.0,14.0,6.666666666666667
2003-02-11,1.0,18.0,5.263157894736842
2003-02-12,1.0,26.0,3.7037037037037033
2003-02-13,1.0,23.0,4.166666666666666
2003-02-14,1.0,8.0,11.11111111111111
2003-02-18,4.0,6.0,40.0
2003-02-19,3.0,6.0,33.33333333333333
2003-02-20,3.0,15.0,16.666666666666664
2003-02-21,4.0,7.0,36.36363636363637
2003-02-24,2.0,18.0,10.0
2003-02-25,2.0,10.0,16.666666666666664
2003-02-26,1.0,15.0,6.25
2003-02-27,1.0,5.0,16.666666666666664
2003-02-28,2.0,5.0,28.57142857142857
2003-03-03,1.0,13.0,7.142857142857142
2003-03-04,1.0,23.0,4.166666666666666
2003-03-05,4.0,24.0,14.285714285714285
2003-03-06,3.0,33.0,8.333333333333332
2003-03-07,4.0,19.0,17.391304347826086
2003-03-10,2.0,51.0,3.7735849056603774
2003-03-11,3.0,45.0,6.25
2003-03-12,1.0,29.0,3.3333333333333335
2003-03-13,2.0,5.0,28.57142857142857
2003-03-14,5.0,6.0,45.45454545454545
2003-03-17,10.0,5.0,66.66666666666666
2003-03-18,10.0,4.0,71.42857142857143
2003-03-19,11.0,1.0,91.66666666666666
2003-03-20,10.0,2.0,83.33333333333334
2003-03-21,20.0,3.0,86.95652173913044
2003-03-24,3.0,5.0,37.5
2003-03-25,4.0,4.0,50.0
2003-03-26,3.0,4.0,42.857142857142854
2003-03-27,4.0,3.0,57.14285714285714
2003-03-28,3.0,5.0,37.5
2003-03-31,1.0,7.0,12.5
2003-04-01,8.0,5.0,61.53846153846154
2003-04-02,11.0,1.0,91.66666666666666
2003-04-03,4.0,1.0,80.0
2003-04-04,4.0,0.0,100.0
2003-04-07,5.0,1.0,83.33333333333334
2003-04-08,6.0,2.0,75.0
2003-04-09,2.0,4.0,33.33333333333333
2003-04-10,3.0,1.0,75.0
2003-04-11,5.0,3.0,62.5
2003-04-14,8.0,0.0,100.0
2003-04-15,11.0,2.0,84.61538461538461
2003-04-16,5.0,3.0,62.5
2003-04-17,8.0,5.0,61.53846153846154
2003-04-21,5.0,2.0,71.42857142857143
2003-04-22,14.0,2.0,87.5
2003-04-23,17.0,4.0,80.95238095238095
2003-04-24,6.0,4.0,60.0
2003-04-25,4.0,3.0,57.14285714285714
2003-04-28,6.0,2.0,75.0
2003-04-29,5.0,1.0,83.33333333333334
2003-04-30,2.0,2.0,50.0
2003-05-01,3.0,2.0,60.0
2003-05-02,13.0,1.0,92.85714285714286
2003-05-05,8.0,1.0,88.88888888888889
2003-05-06,15.0,1.0,93.75
2003-05-07,10.0,1.0,90.9090909090909
2003-05-08,7.0,1.0,87.5
2003-05-09,12.0,1.0,92.3076923076923
2003-05-12,21.0,2.0,91.30434782608695
2003-05-13,13.0,2.0,86.66666666666667
2003-05-14,9.0,2.0,81.81818181818183
2003-05-15,15.0,3.0,83.33333333333334
2003-05-16,13.0,3.0,81.25
2003-05-19,0.0,4.0,0.0
2003-05-20,6.0,3.0,66.66666666666666
2003-05-21,9.0,1.0,90.0
2003-05-22,12.0,1.0,92.3076923076923
2003-05-23,19.0,2.0,90.47619047619048
2003-05-27,37.0,1.0,97.36842105263158
2003-05-28,16.0,1.0,94.11764705882352
2003-05-29,14.0,3.0,82.35294117647058
2003-05-30,40.0,2.0,95.23809523809523
2003-06-02,42.0,1.0,97.67441860465115
2003-06-03,35.0,1.0,97.22222222222221
2003-06-04,59.0,1.0,98.33333333333333
2003-06-05,53.0,2.0,96.36363636363636
2003-06-06,26.0,3.0,89.65517241379311
2003-06-09,6.0,2.0,75.0
2003-06-10,15.0,2.0,88.23529411764706
2003-06-11,53.0,1.0,98.14814814814815
2003-06-12,37.0,3.0,92.5
2003-06-13,20.0,2.0,90.9090909090909
2003-06-16,67.0,2.0,97.10144927536231
2003-06-17,41.0,2.0,95.34883720930233
2003-06-18,21.0,2.0,91.30434782608695
2003-06-19,8.0,1.0,88.88888888888889
2003-06-20,7.0,1.0,87.5
2003-06-23,2.0,2.0,50.0
2003-06-24,4.0,2.0,66.66666666666666
2003-06-25,4.0,2.0,66.66666666666666
2003-06-26,14.0,3.0,82.35294117647058
2003-06-27,4.0,3.0,57.14285714285714
2003-06-30,10.0,3.0,76.92307692307693
2003-07-01,7.0,3.0,70.0
2003-07-02,25.0,2.0,92.5925925925926
2003-07-03,11.0,2.0,84.61538461538461
2003-07-07,42.0,2.0,95.45454545454545
2003-07-08,42.0,2.0,95.45454545454545
2003-07-09,24.0,1.0,96.0
2003-07-10,3.0,0.0,100.0
2003-07-11,11.0,0.0,100.0
2003-07-14,25.0,0.0,100.0
2003-07-15,14.0,0.0,100.0
2003-07-16,12.0,0.0,100.0
2003-07-17,5.0,1.0,83.33333333333334
2003-07-18,15.0,0.0,100.0
2003-07-21,8.0,1.0,88.88888888888889
2003-07-22,16.0,0.0,100.0
2003-07-23,20.0,0.0,100.0
2003-07-24,17.0,1.0,94.44444444444444
2003-07-25,39.0,0.0,100.0
2003-07-28,26.0,1.0,96.29629629629629
2003-07-29,18.0,1.0,94.73684210526315
2003-07-30,10.0,1.0,90.9090909090909
2003-07-31,26.0,2.0,92.85714285714286
2003-08-01,14.0,2.0,87.5
2003-08-04,16.0,1.0,94.11764705882352
2003-08-05,3.0,3.0,50.0
2003-08-06,7.0,0.0,100.0
2003-08-07,11.0,0.0,100.0
2003-08-08,14.0,0.0,100.0
2003-08-11,17.0,0.0,100.0
2003-08-12,34.0,0.0,100.0
2003-08-13,18.0,1.0,94.73684210526315
2003-08-14,31.0,0.0,100.0
2003-08-15,15.0,1.0,93.75
2003-08-18,44.0,0.0,100.0
2003-08-19,43.0,0.0,100.0
2003-08-20,32.0,0.0,100.0
2003-08-21,58.0,0.0,100.0
2003-08-22,16.0,1.0,94.11764705882352
2003-08-25,6.0,1.0,85.71428571428571
2003-08-26,9.0,1.0,90.0
2003-08-27,17.0,2.0,89.47368421052632
2003-08-28,40.0,2.0,95.23809523809523
2003-08-29,52.0,1.0,98.11320754716981
2003-09-02,80.0,1.0,98.76543209876543
2003-09-03,55.0,1.0,98.21428571428571
2003-09-04,38.0,1.0,97.43589743589743
2003-09-05,13.0,1.0,92.85714285714286
2003-09-08,40.0,1.0,97.5609756097561
2003-09-09,13.0,1.0,92.85714285714286
2003-09-10,5.0,1.0,83.33333333333334
2003-09-11,10.0,1.0,90.9090909090909
2003-09-12,15.0,0.0,100.0
2003-09-15,10.0,0.0,100.0
2003-09-16,34.0,0.0,100.0
2003-09-17,20.0,0.0,100.0
2003-09-18,56.0,0.0,100.0
2003-09-19,38.0,1.0,97.43589743589743
2003-09-22,9.0,1.0,90.0
2003-09-23,28.0,1.0,96.55172413793103
2003-09-24,11.0,1.0,91.66666666666666
2003-09-25,5.0,1.0,83.33333333333334
2003-09-26,6.0,2.0,75.0
2003-09-29,10.0,0.0,100.0
2003-09-30,7.0,0.0,100.0
2003-10-01,27.0,0.0,100.0
2003-10-02,35.0,0.0,100.0
2003-10-03,38.0,0.0,100.0
2003-10-06,43.0,0.0,100.0
2003-10-07,58.0,0.0,100.0
2003-10-08,29.0,0.0,100.0
2003-10-09,56.0,0.0,100.0
2003-10-10,39.0,0.0,100.0
2003-10-13,80.0,1.0,98.76543209876543
2003-10-14,72.0,0.0,100.0
2003-10-15,42.0,1.0,97.67441860465115
2003-10-16,49.0,1.0,98.0
2003-10-17,14.0,1.0,93.33333333333333
2003-10-20,22.0,0.0,100.0
2003-10-21,31.0,0.0,100.0
2003-10-22,6.0,1.0,85.71428571428571
2003-10-23,18.0,1.0,94.73684210526315
2003-10-24,12.0,1.0,92.3076923076923
2003-10-27,27.0,0.0,100.0
2003-10-28,63.0,0.0,100.0
2003-10-29,56.0,0.0,100.0
2003-10-30,56.0,2.0,96.55172413793103
2003-10-31,46.0,0.0,100.0
2003-11-03,71.0,0.0,100.0
2003-11-04,39.0,1.0,97.5
2003-11-05,39.0,1.0,97.5
2003-11-06,71.0,0.0,100.0
2003-11-07,46.0,1.0,97.87234042553192
2003-11-10,9.0,2.0,81.81818181818183
2003-11-11,13.0,0.0,100.0
2003-11-12,44.0,0.0,100.0
2003-11-13,35.0,1.0,97.22222222222221
2003-11-14,21.0,0.0,100.0
2003-11-17,8.0,0.0,100.0
2003-11-18,7.0,1.0,87.5
2003-11-19,5.0,0.0,100.0
2003-11-20,7.0,0.0,100.0
2003-11-21,12.0,1.0,92.3076923076923
2003-11-24,38.0,2.0,95.0
2003-11-25,47.0,1.0,97.91666666666666
2003-11-26,40.0,1.0,97.5609756097561
2003-11-28,36.0,1.0,97.2972972972973
2003-12-01,81.0,0.0,100.0
2003-12-02,34.0,0.0,100.0
2003-12-03,39.0,1.0,97.5
2003-12-04,44.0,0.0,100.0
2003-12-05,21.0,0.0,100.0
2003-12-08,49.0,0.0,100.0
2003-12-09,30.0,1.0,96.7741935483871
2003-12-10,16.0,0.0,100.0
2003-12-11,48.0,0.0,100.0
2003-12-12,47.0,1.0,97.91666666666666
2003-12-15,23.0,1.0,95.83333333333334
2003-12-16,32.0,0.0,100.0
2003-12-17,38.0,0.0,100.0
2003-12-18,75.0,0.0,100.0
2003-12-19,58.0,0.0,100.0
2003-12-22,72.0,0.0,100.0
2003-12-23,52.0,0.0,100.0
2003-12-24,28.0,0.0,100.0
2003-12-26,34.0,0.0,100.0
2003-12-29,102.0,0.0,100.0
2003-12-30,64.0,0.0,100.0
2003-12-31,51.0,0.0,100.0
2004-01-02,28.0,0.0,100.0
2004-01-05,74.0,1.0,98.66666666666667
2004-01-06,46.0,0.0,100.0
2004-01-07,53.0,0.0,100.0
2004-01-08,77.0,1.0,98.71794871794873
2004-01-09,34.0,1.0,97.14285714285714
2004-01-12,49.0,0.0,100.0
2004-01-13,26.0,1.0,96.29629629629629
2004-01-14,68.0,1.0,98.55072463768117
2004-01-15,54.0,1.0,98.18181818181819
2004-01-16,83.0,1.0,98.80952380952381
2004-01-20,61.0,1.0,98.38709677419355
2004-01-21,87.0,1.0,98.86363636363636
2004-01-22,45.0,1.0,97.82608695652173
2004-01-23,28.0,1.0,96.55172413793103
2004-01-26,68.0,1.0,98.55072463768117
2004-01-27,29.0,2.0,93.54838709677419
2004-01-28,19.0,1.0,95.0
2004-01-29,29.0,1.0,96.66666666666667
2004-01-30,29.0,2.0,93.54838709677419
2004-02-02,32.0,3.0,91.42857142857143
2004-02-03,27.0,3.0,90.0
2004-02-04,20.0,3.0,86.95652173913044
2004-02-05,24.0,4.0,85.71428571428571
2004-02-06,46.0,4.0,92.0
2004-02-09,31.0,3.0,91.17647058823529
2004-02-10,44.0,4.0,91.66666666666666
2004-02-11,73.0,4.0,94.8051948051948
2004-02-12,34.0,3.0,91.8918918918919
2004-02-13,13.0,3.0,81.25
2004-02-17,54.0,3.0,94.73684210526315
2004-02-18,33.0,3.0,91.66666666666666
2004-02-19,29.0,2.0,93.54838709677419
2004-02-20,17.0,1.0,94.44444444444444
2004-02-23,25.0,2.0,92.5925925925926
2004-02-24,16.0,2.0,88.88888888888889
2004-02-25,21.0,1.0,95.45454545454545
2004-02-26,30.0,1.0,96.7741935483871
2004-02-27,48.0,2.0,96.0
2004-03-01,81.0,1.0,98.78048780487805
2004-03-02,35.0,2.0,94.5945945945946
2004-03-03,42.0,2.0,95.45454545454545
2004-03-04,52.0,2.0,96.29629629629629
2004-03-05,65.0,1.0,98.48484848484848
2004-03-08,26.0,2.0,92.85714285714286
2004-03-09,20.0,2.0,90.9090909090909
2004-03-10,11.0,3.0,78.57142857142857
2004-03-11,4.0,3.0,57.14285714285714
2004-03-12,8.0,2.0,80.0
2004-03-15,4.0,4.0,50.0
2004-03-16,6.0,1.0,85.71428571428571
2004-03-17,17.0,1.0,94.44444444444444
2004-03-18,16.0,2.0,88.88888888888889
2004-03-19,8.0,3.0,72.72727272727273
2004-03-22,7.0,2.0,77.77777777777779
2004-03-23,6.0,3.0,66.66666666666666
2004-03-24,8.0,3.0,72.72727272727273
2004-03-25,16.0,2.0,88.88888888888889
2004-03-26,17.0,2.0,89.47368421052632
2004-03-29,32.0,1.0,96.96969696969697
2004-03-30,41.0,2.0,95.34883720930233
2004-03-31,33.0,1.0,97.05882352941177
2004-04-01,39.0,1.0,97.5
2004-04-02,47.0,2.0,95.91836734693877
2004-04-05,59.0,4.0,93.65079365079364
2004-04-06,30.0,3.0,90.9090909090909
2004-04-07,13.0,3.0,81.25
2004-04-08,19.0,4.0,82.6086956521739
2004-04-12,40.0,4.0,90.9090909090909
2004-04-13,6.0,2.0,75.0
2004-04-14,8.0,3.0,72.72727272727273
2004-04-15,18.0,2.0,90.0
2004-04-16,33.0,2.0,94.28571428571428
2004-04-19,27.0,2.0,93.10344827586206
2004-04-20,8.0,3.0,72.72727272727273
2004-04-21,18.0,5.0,78.26086956521739
2004-04-22,46.0,2.0,95.83333333333334
2004-04-23,20.0,2.0,90.9090909090909
2004-04-26,12.0,4.0,75.0
2004-04-27,20.0,3.0,86.95652173913044
2004-04-28,5.0,4.0,55.55555555555556
2004-04-29,7.0,5.0,58.333333333333336
2004-04-30,7.0,5.0,58.333333333333336
2004-05-03,20.0,4.0,83.33333333333334
2004-05-04,11.0,4.0,73.33333333333333
2004-05-05,17.0,3.0,85.0
2004-05-06,10.0,3.0,76.92307692307693
2004-05-07,7.0,5.0,58.333333333333336
2004-05-10,4.0,7.0,36.36363636363637
2004-05-11,2.0,4.0,33.33333333333333
2004-05-12,1.0,4.0,20.0
2004-05-13,2.0,5.0,28.57142857142857
2004-05-14,3.0,5.0,37.5
2004-05-17,4.0,6.0,40.0
2004-05-18,5.0,6.0,45.45454545454545
2004-05-19,4.0,4.0,50.0
2004-05-20,3.0,8.0,27.27272727272727
2004-05-21,9.0,7.0,56.25
2004-05-24,10.0,7.0,58.82352941176471
2004-05-25,20.0,4.0,83.33333333333334
2004-05-26,17.0,2.0,89.47368421052632
2004-05-27,24.0,2.0,92.3076923076923
2004-05-28,16.0,2.0,88.88888888888889
2004-06-01,24.0,3.0,88.88888888888889
2004-06-02,26.0,3.0,89.65517241379311
2004-06-03,9.0,4.0,69.23076923076923
2004-06-04,16.0,2.0,88.88888888888889
2004-06-07,46.0,2.0,95.83333333333334
2004-06-08,35.0,3.0,92.10526315789474
2004-06-09,11.0,3.0,78.57142857142857
2004-06-10,25.0,3.0,89.28571428571429
2004-06-14,5.0,4.0,55.55555555555556
2004-06-15,16.0,4.0,80.0
2004-06-16,24.0,4.0,85.71428571428571
2004-06-17,23.0,5.0,82.14285714285714
2004-06-18,28.0,5.0,84.84848484848484
2004-06-21,23.0,4.0,85.18518518518519
2004-06-22,29.0,2.0,93.54838709677419
2004-06-23,47.0,2.0,95.91836734693877
2004-06-24,17.0,2.0,89.47368421052632
2004-06-25,21.0,2.0,91.30434782608695
2004-06-28,17.0,2.0,89.47368421052632
2004-06-29,22.0,1.0,95.65217391304348
2004-06-30,39.0,1.0,97.5
2004-07-01,13.0,4.0,76.47058823529412
2004-07-02,13.0,2.0,86.66666666666667
2004-07-06,12.0,4.0,75.0
2004-07-07,19.0,5.0,79.16666666666666
2004-07-08,6.0,8.0,42.857142857142854
2004-07-09,10.0,5.0,66.66666666666666
2004-07-12,6.0,8.0,42.857142857142854
2004-07-13,8.0,5.0,61.53846153846154
2004-07-14,12.0,13.0,48.0
2004-07-15,15.0,14.0,51.724137931034484
2004-07-16,27.0,19.0,58.69565217391305
2004-07-19,23.0,6.0,79.3103448275862
2004-07-20,20.0,3.0,86.95652173913044
2004-07-21,3.0,10.0,23.076923076923077
2004-07-22,2.0,4.0,33.33333333333333
2004-07-23,2.0,15.0,11.76470588235294
2004-07-26,4.0,17.0,19.047619047619047
2004-07-27,6.0,9.0,40.0
2004-07-28,10.0,9.0,52.63157894736842
2004-07-29,17.0,5.0,77.27272727272727
2004-07-30,12.0,4.0,75.0
2004-08-02,14.0,5.0,73.68421052631578
2004-08-03,17.0,5.0,77.27272727272727
2004-08-04,10.0,7.0,58.82352941176471
2004-08-05,4.0,11.0,26.666666666666668
2004-08-06,4.0,15.0,21.052631578947366
2004-08-09,3.0,12.0,20.0
2004-08-10,8.0,4.0,66.66666666666666
2004-08-11,7.0,11.0,38.88888888888889
2004-08-12,4.0,22.0,15.384615384615385
2004-08-13,4.0,13.0,23.52941176470588
2004-08-16,9.0,1.0,90.0
2004-08-17,7.0,1.0,87.5
2004-08-18,27.0,1.0,96.42857142857143
2004-08-19,3.0,2.0,60.0
2004-08-20,16.0,1.0,94.11764705882352
2004-08-23,8.0,0.0,100.0
2004-08-24,12.0,0.0,100.0
2004-08-25,22.0,1.0,95.65217391304348
2004-08-26,17.0,1.0,94.44444444444444
2004-08-27,16.0,0.0,100.0
2004-08-30,9.0,3.0,75.0
2004-08-31,26.0,3.0,89.65517241379311
2004-09-01,30.0,2.0,93.75
2004-09-02,46.0,0.0,100.0
2004-09-03,25.0,2.0,92.5925925925926
2004-09-07,46.0,2.0,95.83333333333334
2004-09-08,15.0,5.0,75.0
2004-09-09,21.0,0.0,100.0
2004-09-10,19.0,0.0,100.0
2004-09-13,29.0,0.0,100.0
2004-09-14,24.0,0.0,100.0
2004-09-15,12.0,1.0,92.3076923076923
2004-09-16,26.0,1.0,96.29629629629629
2004-09-17,37.0,2.0,94.87179487179486
2004-09-20,22.0,3.0,88.0
2004-09-21,40.0,3.0,93.02325581395348
2004-09-22,6.0,4.0,60.0
2004-09-23,4.0,5.0,44.44444444444444
2004-09-24,14.0,6.0,70.0
2004-09-27,12.0,7.0,63.1578947368421
2004-09-28,30.0,5.0,85.71428571428571
2004-09-29,16.0,3.0,84.21052631578947
2004-09-30,31.0,3.0,91.17647058823529
2004-10-01,51.0,1.0,98.07692307692307
2004-10-04,48.0,3.0,94.11764705882352
2004-10-05,30.0,3.0,90.9090909090909
2004-10-06,74.0,2.0,97.36842105263158
2004-10-07,18.0,4.0,81.81818181818183
2004-10-08,12.0,6.0,66.66666666666666
2004-10-11,11.0,2.0,84.61538461538461
2004-10-12,23.0,6.0,79.3103448275862
2004-10-13,8.0,7.0,53.333333333333336
2004-10-14,9.0,12.0,42.857142857142854
2004-10-15,18.0,9.0,66.66666666666666
2004-10-18,23.0,9.0,71.875
2004-10-19,12.0,13.0,48.0
2004-10-20,14.0,10.0,58.333333333333336
2004-10-21,28.0,8.0,77.77777777777779
2004-10-22,11.0,9.0,55.00000000000001
2004-10-25,20.0,8.0,71.42857142857143
2004-10-26,37.0,3.0,92.5
2004-10-27,45.0,0.0,100.0
2004-10-28,29.0,0.0,100.0
2004-10-29,32.0,0.0,100.0
2004-11-01,28.0,2.0,93.33333333333333
2004-11-02,21.0,2.0,91.30434782608695
2004-11-03,61.0,1.0,98.38709677419355
2004-11-04,100.0,1.0,99.00990099009901
2004-11-05,65.0,3.0,95.58823529411765
2004-11-08,49.0,1.0,98.0
2004-11-09,44.0,2.0,95.65217391304348
2004-11-10,38.0,2.0,95.0
2004-11-11,87.0,2.0,97.75280898876404
2004-11-12,107.0,1.0,99.07407407407408
2004-11-15,48.0,1.0,97.95918367346938
2004-11-16,16.0,1.0,94.11764705882352
2004-11-17,34.0,1.0,97.14285714285714
2004-11-18,41.0,0.0,100.0
2004-11-19,13.0,0.0,100.0
2004-11-22,47.0,2.0,95.91836734693877
2004-11-23,44.0,2.0,95.65217391304348
2004-11-24,64.0,3.0,95.52238805970148
2004-11-26,58.0,3.0,95.08196721311475
2004-11-29,29.0,3.0,90.625
2004-11-30,23.0,2.0,92.0
2004-12-01,71.0,4.0,94.66666666666667
2004-12-02,37.0,3.0,92.5
2004-12-03,40.0,2.0,95.23809523809523
2004-12-06,23.0,2.0,92.0
2004-12-07,4.0,4.0,50.0
2004-12-08,22.0,4.0,84.61538461538461
2004-12-09,32.0,3.0,91.42857142857143
2004-12-10,31.0,3.0,91.17647058823529
2004-12-13,45.0,2.0,95.74468085106383
2004-12-14,43.0,1.0,97.72727272727273
2004-12-15,48.0,3.0,94.11764705882352
2004-12-16,30.0,1.0,96.7741935483871
2004-12-17,26.0,5.0,83.87096774193549
2004-12-20,21.0,6.0,77.77777777777779
2004-12-21,54.0,3.0,94.73684210526315
2004-12-22,49.0,2.0,96.07843137254902
2004-12-23,35.0,2.0,94.5945945945946
2004-12-27,15.0,4.0,78.94736842105263
2004-12-28,64.0,3.0,95.52238805970148
2004-12-29,39.0,2.0,95.1219512195122
2004-12-30,36.0,2.0,94.73684210526315
2005-01-03,7.0,3.0,70.0
2005-01-04,3.0,4.0,42.857142857142854
2005-01-05,6.0,2.0,75.0
2005-01-06,8.0,4.0,66.66666666666666
2005-01-07,7.0,5.0,58.333333333333336
2005-01-10,8.0,5.0,61.53846153846154
2005-01-11,9.0,5.0,64.28571428571429
2005-01-12,11.0,6.0,64.70588235294117
2005-01-13,14.0,8.0,63.63636363636363
2005-01-14,21.0,4.0,84.0
2005-01-18,30.0,2.0,93.75
2005-01-19,16.0,5.0,76.19047619047619
2005-01-20,7.0,5.0,58.333333333333336
2005-01-21,4.0,9.0,30.76923076923077
2005-01-24,8.0,10.0,44.44444444444444
2005-01-25,6.0,8.0,42.857142857142854
2005-01-26,13.0,4.0,76.47058823529412
2005-01-27,19.0,4.0,82.6086956521739
2005-01-28,16.0,5.0,76.19047619047619
2005-01-31,36.0,6.0,85.71428571428571
2005-02-01,47.0,5.0,90.38461538461539
2005-02-02,51.0,3.0,94.44444444444444
2005-02-03,42.0,3.0,93.33333333333333
2005-02-04,72.0,1.0,98.63013698630137
2005-02-07,34.0,1.0,97.14285714285714
2005-02-08,37.0,2.0,94.87179487179486
2005-02-09,11.0,3.0,78.57142857142857
2005-02-10,37.0,6.0,86.04651162790698
2005-02-11,50.0,1.0,98.0392156862745
2005-02-14,43.0,0.0,100.0
2005-02-15,41.0,3.0,93.18181818181817
2005-02-16,44.0,1.0,97.77777777777777
2005-02-17,12.0,7.0,63.1578947368421
2005-02-18,22.0,6.0,78.57142857142857
2005-02-22,5.0,4.0,55.55555555555556
2005-02-23,19.0,2.0,90.47619047619048
2005-02-24,35.0,2.0,94.5945945945946
2005-02-25,55.0,3.0,94.82758620689656
2005-02-28,17.0,5.0,77.27272727272727
2005-03-01,30.0,2.0,93.75
2005-03-02,22.0,4.0,84.61538461538461
2005-03-03,30.0,2.0,93.75
2005-03-04,75.0,3.0,96.15384615384616
2005-03-07,49.0,1.0,98.0
2005-03-08,17.0,2.0,89.47368421052632
2005-03-09,4.0,5.0,44.44444444444444
2005-03-10,8.0,1.0,88.88888888888889
2005-03-11,6.0,2.0,75.0
2005-03-14,21.0,3.0,87.5
2005-03-15,9.0,6.0,60.0
2005-03-16,2.0,8.0,20.0
2005-03-17,6.0,4.0,60.0
2005-03-18,9.0,4.0,69.23076923076923
2005-03-21,5.0,5.0,50.0
2005-03-22,5.0,9.0,35.714285714285715
2005-03-23,4.0,5.0,44.44444444444444
2005-03-24,5.0,5.0,50.0
2005-03-29,6.0,7.0,46.15384615384615
2005-03-30,14.0,3.0,82.35294117647058
2005-03-31,7.0,4.0,63.63636363636363
2005-04-01,13.0,8.0,61.904761904761905
2005-04-04,13.0,6.0,68.42105263157895
2005-04-05,16.0,2.0,88.88888888888889
2005-04-06,16.0,3.0,84.21052631578947
2005-04-07,21.0,1.0,95.45454545454545
2005-04-08,1.0,2.0,33.33333333333333
2005-04-11,8.0,7.0,53.333333333333336
2005-04-12,19.0,4.0,82.6086956521739
2005-04-13,3.0,13.0,18.75
2005-04-14,3.0,15.0,16.666666666666664
2005-04-15,3.0,26.0,10.344827586206897
2005-04-18,0.0,12.0,0.0
2005-04-19,1.0,8.0,11.11111111111111
2005-04-20,1.0,20.0,4.761904761904762
2005-04-21,4.0,5.0,44.44444444444444
2005-04-22,6.0,17.0,26.08695652173913
2005-04-25,8.0,3.0,72.72727272727273
2005-04-26,1.0,8.0,11.11111111111111
2005-04-27,7.0,3.0,70.0
2005-04-28,4.0,15.0,21.052631578947366
2005-04-29,13.0,6.0,68.42105263157895
2005-05-02,13.0,4.0,76.47058823529412
2005-05-03,12.0,4.0,75.0
2005-05-04,28.0,3.0,90.32258064516128
2005-05-05,10.0,3.0,76.92307692307693
2005-05-06,12.0,1.0,92.3076923076923
2005-05-09,23.0,1.0,95.83333333333334
2005-05-10,6.0,2.0,75.0
2005-05-11,14.0,2.0,87.5
2005-05-12,6.0,2.0,75.0
2005-05-13,3.0,5.0,37.5
2005-05-16,13.0,3.0,81.25
2005-05-17,18.0,1.0,94.73684210526315
2005-05-18,24.0,1.0,96.0
2005-05-19,23.0,1.0,95.83333333333334
2005-05-20,10.0,4.0,71.42857142857143
2005-05-23,15.0,2.0,88.23529411764706
2005-05-24,15.0,3.0,83.33333333333334
2005-05-25,5.0,4.0,55.55555555555556
2005-05-26,24.0,5.0,82.75862068965517
2005-05-27,29.0,1.0,96.66666666666667
2005-05-31,19.0,4.0,82.6086956521739
2005-06-01,38.0,2.0,95.0
